,id,freq,roi,deg
2518,GenZ_406_15a,gamma2,3,0.0
2519,GenZ_406_15a,gamma2,35,0.0
2520,GenZ_407_15a,DC,0,0.0
2521,GenZ_407_15a,DC,2,0.0
2522,GenZ_407_15a,DC,3,0.0
2523,GenZ_407_15a,DC,35,0.0
2524,GenZ_407_15a,delta,0,0.0
2525,GenZ_407_15a,delta,2,0.0
2526,GenZ_407_15a,delta,3,0.0
2527,GenZ_407_15a,delta,35,0.0
2528,GenZ_407_15a,theta,0,0.0
2529,GenZ_407_15a,theta,2,0.0
2530,GenZ_407_15a,theta,3,0.0
2531,GenZ_407_15a,theta,35,0.0
2532,GenZ_407_15a,alpha,0,0.0
2533,GenZ_407_15a,alpha,2,0.0
2534,GenZ_407_15a,alpha,3,0.0
2535,GenZ_407_15a,alpha,35,0.0
2536,GenZ_407_15a,beta,0,0.0
2537,GenZ_407_15a,beta,2,0.0
2538,GenZ_407_15a,beta,3,0.0
2539,GenZ_407_15a,beta,35,0.0
2540,GenZ_407_15a,gamma,0,0.0
2541,GenZ_407_15a,gamma,2,0.0
2542,GenZ_407_15a,gamma,3,0.0
2543,GenZ_407_15a,gamma,35,0.0
2544,GenZ_407_15a,gamma2,0,0.0
2545,GenZ_407_15a,gamma2,2,0.0
2546,GenZ_407_15a,gamma2,3,0.0
2547,GenZ_407_15a,gamma2,35,0.0
2548,GenZ_408_15a,DC,0,0.0
2549,GenZ_408_15a,DC,2,0.0
2550,GenZ_408_15a,DC,3,0.0
2551,GenZ_408_15a,DC,35,0.0
2552,GenZ_408_15a,delta,0,0.0
2553,GenZ_408_15a,delta,2,0.0
2554,GenZ_408_15a,delta,3,0.0
2555,GenZ_408_15a,delta,35,0.0
2556,GenZ_408_15a,theta,0,0.0
2557,GenZ_408_15a,theta,2,0.0
2558,GenZ_408_15a,theta,3,0.0
2559,GenZ_408_15a,theta,35,0.0
2560,GenZ_408_15a,alpha,0,0.0
2561,GenZ_408_15a,alpha,2,0.0
2562,GenZ_408_15a,alpha,3,0.0
2563,GenZ_408_15a,alpha,35,0.0
2564,GenZ_408_15a,beta,0,0.0
2565,GenZ_408_15a,beta,2,0.0
2566,GenZ_408_15a,beta,3,0.0
2567,GenZ_408_15a,beta,35,0.0
2568,GenZ_408_15a,gamma,0,0.0
2569,GenZ_408_15a,gamma,2,0.0
2570,GenZ_408_15a,gamma,3,0.0
2571,GenZ_408_15a,gamma,35,0.0
2572,GenZ_408_15a,gamma2,0,0.0
2573,GenZ_408_15a,gamma2,2,0.0
2574,GenZ_408_15a,gamma2,3,0.0
2575,GenZ_408_15a,gamma2,35,0.0
2576,GenZ_409_15a,DC,0,0.0
2577,GenZ_409_15a,DC,2,0.0
2578,GenZ_409_15a,DC,3,0.0
2579,GenZ_409_15a,DC,35,0.0
2580,GenZ_409_15a,delta,0,0.0
2581,GenZ_409_15a,delta,2,0.0
2582,GenZ_409_15a,delta,3,0.0
2583,GenZ_409_15a,delta,35,0.0
2584,GenZ_409_15a,theta,0,0.0
2585,GenZ_409_15a,theta,2,0.0
2586,GenZ_409_15a,theta,3,0.0
2587,GenZ_409_15a,theta,35,0.0
2588,GenZ_409_15a,alpha,0,0.0
2589,GenZ_409_15a,alpha,2,0.0
2590,GenZ_409_15a,alpha,3,0.0
2591,GenZ_409_15a,alpha,35,0.0
2592,GenZ_409_15a,beta,0,0.0
2593,GenZ_409_15a,beta,2,0.0
2594,GenZ_409_15a,beta,3,0.0
2595,GenZ_409_15a,beta,35,0.0
2596,GenZ_409_15a,gamma,0,0.0
2597,GenZ_409_15a,gamma,2,0.0
2598,GenZ_409_15a,gamma,3,0.0
2599,GenZ_409_15a,gamma,35,0.0
2600,GenZ_409_15a,gamma2,0,0.0
2601,GenZ_409_15a,gamma2,2,0.0
2602,GenZ_409_15a,gamma2,3,0.0
2603,GenZ_409_15a,gamma2,35,0.0
2604,GenZ_410_15a,DC,0,0.0
2605,GenZ_410_15a,DC,2,0.0
2606,GenZ_410_15a,DC,3,0.0
2607,GenZ_410_15a,DC,35,0.0
2608,GenZ_410_15a,delta,0,0.0
2609,GenZ_410_15a,delta,2,0.0
2610,GenZ_410_15a,delta,3,0.0
2611,GenZ_410_15a,delta,35,0.0
2612,GenZ_410_15a,theta,0,0.0
2613,GenZ_410_15a,theta,2,0.0
2614,GenZ_410_15a,theta,3,0.0
2615,GenZ_410_15a,theta,35,0.0
2616,GenZ_410_15a,alpha,0,0.0
2617,GenZ_410_15a,alpha,2,0.0
2618,GenZ_410_15a,alpha,3,0.0
2619,GenZ_410_15a,alpha,35,0.0
2620,GenZ_410_15a,beta,0,0.0
2621,GenZ_410_15a,beta,2,0.0
2622,GenZ_410_15a,beta,3,0.0
2623,GenZ_410_15a,beta,35,0.0
2624,GenZ_410_15a,gamma,0,0.0
2625,GenZ_410_15a,gamma,2,0.0
2626,GenZ_410_15a,gamma,3,0.0
2627,GenZ_410_15a,gamma,35,0.0
2628,GenZ_410_15a,gamma2,0,0.0
2629,GenZ_410_15a,gamma2,2,0.0
2630,GenZ_410_15a,gamma2,3,0.0
2631,GenZ_410_15a,gamma2,35,0.0
2632,GenZ_411_15a,DC,0,0.0
2633,GenZ_411_15a,DC,2,0.0
2634,GenZ_411_15a,DC,3,0.0
2635,GenZ_411_15a,DC,35,0.0
2636,GenZ_411_15a,delta,0,0.0
2637,GenZ_411_15a,delta,2,0.0
2638,GenZ_411_15a,delta,3,0.0
2639,GenZ_411_15a,delta,35,0.0
2640,GenZ_411_15a,theta,0,0.0
2641,GenZ_411_15a,theta,2,0.0
2642,GenZ_411_15a,theta,3,0.0
2643,GenZ_411_15a,theta,35,0.0
2644,GenZ_411_15a,alpha,0,0.0
2645,GenZ_411_15a,alpha,2,0.0
2646,GenZ_411_15a,alpha,3,0.0
2647,GenZ_411_15a,alpha,35,0.0
2648,GenZ_411_15a,beta,0,0.0
2649,GenZ_411_15a,beta,2,0.0
2650,GenZ_411_15a,beta,3,0.0
2651,GenZ_411_15a,beta,35,0.0
2652,GenZ_411_15a,gamma,0,0.0
2653,GenZ_411_15a,gamma,2,0.0
2654,GenZ_411_15a,gamma,3,0.0
2655,GenZ_411_15a,gamma,35,0.0
2656,GenZ_411_15a,gamma2,0,0.0
2657,GenZ_411_15a,gamma2,2,0.0
2658,GenZ_411_15a,gamma2,3,0.0
2659,GenZ_411_15a,gamma2,35,0.0
2660,GenZ_412_15a,DC,0,0.0
2661,GenZ_412_15a,DC,2,0.0
2662,GenZ_412_15a,DC,3,0.0
2663,GenZ_412_15a,DC,35,0.0
2664,GenZ_412_15a,delta,0,0.0
2665,GenZ_412_15a,delta,2,0.0
2666,GenZ_412_15a,delta,3,0.0
2667,GenZ_412_15a,delta,35,0.0
2668,GenZ_412_15a,theta,0,0.0
2669,GenZ_412_15a,theta,2,0.0
2670,GenZ_412_15a,theta,3,0.0
2671,GenZ_412_15a,theta,35,0.0
2672,GenZ_412_15a,alpha,0,0.0
2673,GenZ_412_15a,alpha,2,0.0
2674,GenZ_412_15a,alpha,3,0.0
2675,GenZ_412_15a,alpha,35,0.0
2676,GenZ_412_15a,beta,0,0.0
2677,GenZ_412_15a,beta,2,0.0
2678,GenZ_412_15a,beta,3,0.0
2679,GenZ_412_15a,beta,35,0.0
2680,GenZ_412_15a,gamma,0,0.0
2681,GenZ_412_15a,gamma,2,0.0
2682,GenZ_412_15a,gamma,3,0.0
2683,GenZ_412_15a,gamma,35,0.0
2684,GenZ_412_15a,gamma2,0,0.0
2685,GenZ_412_15a,gamma2,2,0.0
2686,GenZ_412_15a,gamma2,3,0.0
2687,GenZ_412_15a,gamma2,35,0.0
2688,GenZ_413_15a,DC,0,0.0
2689,GenZ_413_15a,DC,2,0.0
2690,GenZ_413_15a,DC,3,0.0
2691,GenZ_413_15a,DC,35,0.0
2692,GenZ_413_15a,delta,0,0.0
2693,GenZ_413_15a,delta,2,0.0
2694,GenZ_413_15a,delta,3,0.0
2695,GenZ_413_15a,delta,35,0.0
2696,GenZ_413_15a,theta,0,0.0
2697,GenZ_413_15a,theta,2,0.0
2698,GenZ_413_15a,theta,3,0.0
2699,GenZ_413_15a,theta,35,0.0
2700,GenZ_413_15a,alpha,0,0.0
2701,GenZ_413_15a,alpha,2,0.0
2702,GenZ_413_15a,alpha,3,0.0
2703,GenZ_413_15a,alpha,35,0.0
2704,GenZ_413_15a,beta,0,0.0
2705,GenZ_413_15a,beta,2,0.0
2706,GenZ_413_15a,beta,3,0.0
2707,GenZ_413_15a,beta,35,0.0
2708,GenZ_413_15a,gamma,0,0.0
2709,GenZ_413_15a,gamma,2,0.0
2710,GenZ_413_15a,gamma,3,0.0
2711,GenZ_413_15a,gamma,35,0.0
2712,GenZ_413_15a,gamma2,0,0.0
2713,GenZ_413_15a,gamma2,2,0.0
2714,GenZ_413_15a,gamma2,3,0.0
2715,GenZ_413_15a,gamma2,35,0.0
2716,GenZ_414_15a,DC,0,0.0
2717,GenZ_414_15a,DC,2,0.0
2718,GenZ_414_15a,DC,3,0.0
2719,GenZ_414_15a,DC,35,0.0
2720,GenZ_414_15a,delta,0,0.0
2721,GenZ_414_15a,delta,2,0.0
2722,GenZ_414_15a,delta,3,0.0
2723,GenZ_414_15a,delta,35,0.0
2724,GenZ_414_15a,theta,0,0.0
2725,GenZ_414_15a,theta,2,0.0
2726,GenZ_414_15a,theta,3,0.0
2727,GenZ_414_15a,theta,35,0.0
2728,GenZ_414_15a,alpha,0,0.0
2729,GenZ_414_15a,alpha,2,0.0
2730,GenZ_414_15a,alpha,3,0.0
2731,GenZ_414_15a,alpha,35,0.0
2732,GenZ_414_15a,beta,0,0.0
2733,GenZ_414_15a,beta,2,0.0
2734,GenZ_414_15a,beta,3,0.0
2735,GenZ_414_15a,beta,35,0.0
2736,GenZ_414_15a,gamma,0,0.0
2737,GenZ_414_15a,gamma,2,0.0
2738,GenZ_414_15a,gamma,3,0.0
2739,GenZ_414_15a,gamma,35,0.0
2740,GenZ_414_15a,gamma2,0,0.0
2741,GenZ_414_15a,gamma2,2,0.0
2742,GenZ_414_15a,gamma2,3,0.0
2743,GenZ_414_15a,gamma2,35,0.0
2744,GenZ_415_15a,DC,0,0.0
2745,GenZ_415_15a,DC,2,0.0
2746,GenZ_415_15a,DC,3,0.0
2747,GenZ_415_15a,DC,35,0.0
2748,GenZ_415_15a,delta,0,0.0
2749,GenZ_415_15a,delta,2,0.0
2750,GenZ_415_15a,delta,3,0.0
2751,GenZ_415_15a,delta,35,0.0
2752,GenZ_415_15a,theta,0,0.0
2753,GenZ_415_15a,theta,2,0.0
2754,GenZ_415_15a,theta,3,0.0
2755,GenZ_415_15a,theta,35,0.0
2756,GenZ_415_15a,alpha,0,0.0
2757,GenZ_415_15a,alpha,2,0.0
2758,GenZ_415_15a,alpha,3,0.0
2759,GenZ_415_15a,alpha,35,0.0
2760,GenZ_415_15a,beta,0,0.0
2761,GenZ_415_15a,beta,2,0.0
2762,GenZ_415_15a,beta,3,0.0
2763,GenZ_415_15a,beta,35,0.0
2764,GenZ_415_15a,gamma,0,0.0
2765,GenZ_415_15a,gamma,2,0.0
2766,GenZ_415_15a,gamma,3,0.0
2767,GenZ_415_15a,gamma,35,0.0
2768,GenZ_415_15a,gamma2,0,0.0
2769,GenZ_415_15a,gamma2,2,0.0
2770,GenZ_415_15a,gamma2,3,0.0
2771,GenZ_415_15a,gamma2,35,0.0
2772,GenZ_416_15a,DC,0,0.0
2773,GenZ_416_15a,DC,2,0.0
2774,GenZ_416_15a,DC,3,0.0
2775,GenZ_416_15a,DC,35,0.0
2776,GenZ_416_15a,delta,0,0.0
2777,GenZ_416_15a,delta,2,0.0
2778,GenZ_416_15a,delta,3,0.0
2779,GenZ_416_15a,delta,35,0.0
2780,GenZ_416_15a,theta,0,0.0
2781,GenZ_416_15a,theta,2,0.0
2782,GenZ_416_15a,theta,3,0.0
2783,GenZ_416_15a,theta,35,0.0
2784,GenZ_416_15a,alpha,0,0.0
2785,GenZ_416_15a,alpha,2,0.0
2786,GenZ_416_15a,alpha,3,0.0
2787,GenZ_416_15a,alpha,35,0.0
2788,GenZ_416_15a,beta,0,0.0
2789,GenZ_416_15a,beta,2,0.0
2790,GenZ_416_15a,beta,3,0.0
2791,GenZ_416_15a,beta,35,0.0
2792,GenZ_416_15a,gamma,0,0.0
2793,GenZ_416_15a,gamma,2,0.0
2794,GenZ_416_15a,gamma,3,0.0
2795,GenZ_416_15a,gamma,35,0.0
2796,GenZ_416_15a,gamma2,0,0.0
2797,GenZ_416_15a,gamma2,2,0.0
2798,GenZ_416_15a,gamma2,3,0.0
2799,GenZ_416_15a,gamma2,35,0.0
2800,GenZ_417_15a,DC,0,0.0
2801,GenZ_417_15a,DC,2,0.0
2802,GenZ_417_15a,DC,3,0.0
2803,GenZ_417_15a,DC,35,0.0
2804,GenZ_417_15a,delta,0,0.0
2805,GenZ_417_15a,delta,2,0.0
2806,GenZ_417_15a,delta,3,0.0
2807,GenZ_417_15a,delta,35,0.0
2808,GenZ_417_15a,theta,0,0.0
2809,GenZ_417_15a,theta,2,0.0
2810,GenZ_417_15a,theta,3,0.0
2811,GenZ_417_15a,theta,35,0.0
2812,GenZ_417_15a,alpha,0,0.0
2813,GenZ_417_15a,alpha,2,0.0
2814,GenZ_417_15a,alpha,3,0.0
2815,GenZ_417_15a,alpha,35,0.0
2816,GenZ_417_15a,beta,0,0.0
2817,GenZ_417_15a,beta,2,0.0
2818,GenZ_417_15a,beta,3,0.0
2819,GenZ_417_15a,beta,35,0.0
2820,GenZ_417_15a,gamma,0,0.0
2821,GenZ_417_15a,gamma,2,0.0
2822,GenZ_417_15a,gamma,3,0.0
2823,GenZ_417_15a,gamma,35,0.0
2824,GenZ_417_15a,gamma2,0,0.0
2825,GenZ_417_15a,gamma2,2,0.0
2826,GenZ_417_15a,gamma2,3,0.0
2827,GenZ_417_15a,gamma2,35,0.0
2828,GenZ_418_15a,DC,0,0.0
2829,GenZ_418_15a,DC,2,0.0
2830,GenZ_418_15a,DC,3,0.0
2831,GenZ_418_15a,DC,35,0.0
2832,GenZ_418_15a,delta,0,0.0
2833,GenZ_418_15a,delta,2,0.0
2834,GenZ_418_15a,delta,3,0.0
2835,GenZ_418_15a,delta,35,0.0
2836,GenZ_418_15a,theta,0,0.0
2837,GenZ_418_15a,theta,2,0.0
2838,GenZ_418_15a,theta,3,0.0
2839,GenZ_418_15a,theta,35,0.0
2840,GenZ_418_15a,alpha,0,0.0
2841,GenZ_418_15a,alpha,2,0.0
2842,GenZ_418_15a,alpha,3,0.0
2843,GenZ_418_15a,alpha,35,0.0
2844,GenZ_418_15a,beta,0,0.0
2845,GenZ_418_15a,beta,2,0.0
2846,GenZ_418_15a,beta,3,0.0
2847,GenZ_418_15a,beta,35,0.0
2848,GenZ_418_15a,gamma,0,0.0
2849,GenZ_418_15a,gamma,2,0.0
2850,GenZ_418_15a,gamma,3,0.0
2851,GenZ_418_15a,gamma,35,0.0
2852,GenZ_418_15a,gamma2,0,0.0
2853,GenZ_418_15a,gamma2,2,0.0
2854,GenZ_418_15a,gamma2,3,0.0
2855,GenZ_418_15a,gamma2,35,0.0
2856,GenZ_419_15a,DC,0,0.0
2857,GenZ_419_15a,DC,2,0.0
2858,GenZ_419_15a,DC,3,0.0
2859,GenZ_419_15a,DC,35,0.0
2860,GenZ_419_15a,delta,0,0.0
2861,GenZ_419_15a,delta,2,0.0
2862,GenZ_419_15a,delta,3,0.0
2863,GenZ_419_15a,delta,35,0.0
2864,GenZ_419_15a,theta,0,0.0
2865,GenZ_419_15a,theta,2,0.0
2866,GenZ_419_15a,theta,3,0.0
2867,GenZ_419_15a,theta,35,0.0
2868,GenZ_419_15a,alpha,0,0.0
2869,GenZ_419_15a,alpha,2,0.0
2870,GenZ_419_15a,alpha,3,0.0
2871,GenZ_419_15a,alpha,35,0.0
2872,GenZ_419_15a,beta,0,0.0
2873,GenZ_419_15a,beta,2,0.0
2874,GenZ_419_15a,beta,3,0.0
2875,GenZ_419_15a,beta,35,0.0
2876,GenZ_419_15a,gamma,0,0.0
2877,GenZ_419_15a,gamma,2,0.0
2878,GenZ_419_15a,gamma,3,0.0
2879,GenZ_419_15a,gamma,35,0.0
2880,GenZ_419_15a,gamma2,0,0.0
2881,GenZ_419_15a,gamma2,2,0.0
2882,GenZ_419_15a,gamma2,3,0.0
2883,GenZ_419_15a,gamma2,35,0.0
2884,GenZ_420_15a,DC,0,0.0
2885,GenZ_420_15a,DC,2,0.0
2886,GenZ_420_15a,DC,3,0.0
2887,GenZ_420_15a,DC,35,0.0
2888,GenZ_420_15a,delta,0,0.0
2889,GenZ_420_15a,delta,2,0.0
2890,GenZ_420_15a,delta,3,0.0
2891,GenZ_420_15a,delta,35,0.0
2892,GenZ_420_15a,theta,0,0.0
2893,GenZ_420_15a,theta,2,0.0
2894,GenZ_420_15a,theta,3,0.0
2895,GenZ_420_15a,theta,35,0.0
2896,GenZ_420_15a,alpha,0,0.0
2897,GenZ_420_15a,alpha,2,0.0
2898,GenZ_420_15a,alpha,3,0.0
2899,GenZ_420_15a,alpha,35,0.0
2900,GenZ_420_15a,beta,0,0.0
2901,GenZ_420_15a,beta,2,0.0
2902,GenZ_420_15a,beta,3,0.0
2903,GenZ_420_15a,beta,35,0.0
2904,GenZ_420_15a,gamma,0,0.0
2905,GenZ_420_15a,gamma,2,0.0
2906,GenZ_420_15a,gamma,3,0.0
2907,GenZ_420_15a,gamma,35,0.0
2908,GenZ_420_15a,gamma2,0,0.0
2909,GenZ_420_15a,gamma2,2,0.0
2910,GenZ_420_15a,gamma2,3,0.0
2911,GenZ_420_15a,gamma2,35,0.0
2912,GenZ_421_15a,DC,0,0.0
2913,GenZ_421_15a,DC,2,0.0
2914,GenZ_421_15a,DC,3,0.0
2915,GenZ_421_15a,DC,35,0.0
2916,GenZ_421_15a,delta,0,0.0
2917,GenZ_421_15a,delta,2,0.0
2918,GenZ_421_15a,delta,3,0.0
2919,GenZ_421_15a,delta,35,0.0
2920,GenZ_421_15a,theta,0,0.0
2921,GenZ_421_15a,theta,2,0.0
2922,GenZ_421_15a,theta,3,0.0
2923,GenZ_421_15a,theta,35,0.0
2924,GenZ_421_15a,alpha,0,0.0
2925,GenZ_421_15a,alpha,2,0.0
2926,GenZ_421_15a,alpha,3,0.0
2927,GenZ_421_15a,alpha,35,0.0
2928,GenZ_421_15a,beta,0,0.0
2929,GenZ_421_15a,beta,2,0.0
2930,GenZ_421_15a,beta,3,0.0
2931,GenZ_421_15a,beta,35,0.0
2932,GenZ_421_15a,gamma,0,0.0
2933,GenZ_421_15a,gamma,2,0.0
2934,GenZ_421_15a,gamma,3,0.0
2935,GenZ_421_15a,gamma,35,0.0
2936,GenZ_421_15a,gamma2,0,0.0
2937,GenZ_421_15a,gamma2,2,0.0
2938,GenZ_421_15a,gamma2,3,0.0
2939,GenZ_421_15a,gamma2,35,0.0
2940,GenZ_422_15a,DC,0,0.0
2941,GenZ_422_15a,DC,2,0.0
2942,GenZ_422_15a,DC,3,0.0
2943,GenZ_422_15a,DC,35,0.0
2944,GenZ_422_15a,delta,0,0.0
2945,GenZ_422_15a,delta,2,0.0
2946,GenZ_422_15a,delta,3,0.0
2947,GenZ_422_15a,delta,35,0.0
2948,GenZ_422_15a,theta,0,0.0
2949,GenZ_422_15a,theta,2,0.0
2950,GenZ_422_15a,theta,3,0.0
2951,GenZ_422_15a,theta,35,0.0
2952,GenZ_422_15a,alpha,0,0.0
2953,GenZ_422_15a,alpha,2,0.0
2954,GenZ_422_15a,alpha,3,0.0
2955,GenZ_422_15a,alpha,35,0.0
2956,GenZ_422_15a,beta,0,0.0
2957,GenZ_422_15a,beta,2,0.0
2958,GenZ_422_15a,beta,3,0.0
2959,GenZ_422_15a,beta,35,0.0
2960,GenZ_422_15a,gamma,0,0.0
2961,GenZ_422_15a,gamma,2,0.0
2962,GenZ_422_15a,gamma,3,0.0
2963,GenZ_422_15a,gamma,35,0.0
2964,GenZ_422_15a,gamma2,0,0.0
2965,GenZ_422_15a,gamma2,2,0.0
2966,GenZ_422_15a,gamma2,3,0.0
2967,GenZ_422_15a,gamma2,35,0.0
2968,GenZ_423_15a,DC,0,0.0
2969,GenZ_423_15a,DC,2,0.0
2970,GenZ_423_15a,DC,3,0.0
2971,GenZ_423_15a,DC,35,0.0
2972,GenZ_423_15a,delta,0,0.0
2973,GenZ_423_15a,delta,2,0.0
2974,GenZ_423_15a,delta,3,0.0
2975,GenZ_423_15a,delta,35,0.0
2976,GenZ_423_15a,theta,0,0.0
2977,GenZ_423_15a,theta,2,0.0
2978,GenZ_423_15a,theta,3,0.0
2979,GenZ_423_15a,theta,35,0.0
2980,GenZ_423_15a,alpha,0,0.0
2981,GenZ_423_15a,alpha,2,0.0
2982,GenZ_423_15a,alpha,3,0.0
2983,GenZ_423_15a,alpha,35,0.0
2984,GenZ_423_15a,beta,0,0.0
2985,GenZ_423_15a,beta,2,0.0
2986,GenZ_423_15a,beta,3,0.0
2987,GenZ_423_15a,beta,35,0.0
2988,GenZ_423_15a,gamma,0,0.0
2989,GenZ_423_15a,gamma,2,0.0
2990,GenZ_423_15a,gamma,3,0.0
2991,GenZ_423_15a,gamma,35,0.0
2992,GenZ_423_15a,gamma2,0,0.0
2993,GenZ_423_15a,gamma2,2,0.0
2994,GenZ_423_15a,gamma2,3,0.0
2995,GenZ_423_15a,gamma2,35,0.0
2996,GenZ_424_15a,DC,0,0.0
2997,GenZ_424_15a,DC,2,0.0
2998,GenZ_424_15a,DC,3,0.0
2999,GenZ_424_15a,DC,35,0.0
3000,GenZ_424_15a,delta,0,0.0
3001,GenZ_424_15a,delta,2,0.0
3002,GenZ_424_15a,delta,3,0.0
3003,GenZ_424_15a,delta,35,0.0
3004,GenZ_424_15a,theta,0,0.0
3005,GenZ_424_15a,theta,2,0.0
3006,GenZ_424_15a,theta,3,0.0
3007,GenZ_424_15a,theta,35,0.0
3008,GenZ_424_15a,alpha,0,0.0
3009,GenZ_424_15a,alpha,2,0.0
3010,GenZ_424_15a,alpha,3,0.0
3011,GenZ_424_15a,alpha,35,0.0
3012,GenZ_424_15a,beta,0,0.0
3013,GenZ_424_15a,beta,2,0.0
3014,GenZ_424_15a,beta,3,0.0
3015,GenZ_424_15a,beta,35,0.0
3016,GenZ_424_15a,gamma,0,0.0
3017,GenZ_424_15a,gamma,2,0.0
3018,GenZ_424_15a,gamma,3,0.0
3019,GenZ_424_15a,gamma,35,0.0
3020,GenZ_424_15a,gamma2,0,0.0
3021,GenZ_424_15a,gamma2,2,0.0
3022,GenZ_424_15a,gamma2,3,0.0
3023,GenZ_424_15a,gamma2,35,0.0
3024,GenZ_425_15a,DC,0,0.0
3025,GenZ_425_15a,DC,2,0.0
3026,GenZ_425_15a,DC,3,0.0
3027,GenZ_425_15a,DC,35,0.0
3028,GenZ_425_15a,delta,0,0.0
3029,GenZ_425_15a,delta,2,0.0
3030,GenZ_425_15a,delta,3,0.0
3031,GenZ_425_15a,delta,35,0.0
3032,GenZ_425_15a,theta,0,0.0
3033,GenZ_425_15a,theta,2,0.0
3034,GenZ_425_15a,theta,3,0.0
3035,GenZ_425_15a,theta,35,0.0
3036,GenZ_425_15a,alpha,0,0.0
3037,GenZ_425_15a,alpha,2,0.0
3038,GenZ_425_15a,alpha,3,0.0
3039,GenZ_425_15a,alpha,35,0.0
3040,GenZ_425_15a,beta,0,0.0
3041,GenZ_425_15a,beta,2,0.0
3042,GenZ_425_15a,beta,3,0.0
3043,GenZ_425_15a,beta,35,0.0
3044,GenZ_425_15a,gamma,0,0.0
3045,GenZ_425_15a,gamma,2,0.0
3046,GenZ_425_15a,gamma,3,0.0
3047,GenZ_425_15a,gamma,35,0.0
3048,GenZ_425_15a,gamma2,0,0.0
3049,GenZ_425_15a,gamma2,2,0.0
3050,GenZ_425_15a,gamma2,3,0.0
3051,GenZ_425_15a,gamma2,35,0.0
3052,GenZ_426_15a,DC,0,0.0
3053,GenZ_426_15a,DC,2,0.0
3054,GenZ_426_15a,DC,3,0.0
3055,GenZ_426_15a,DC,35,0.0
3056,GenZ_426_15a,delta,0,0.0
3057,GenZ_426_15a,delta,2,0.0
3058,GenZ_426_15a,delta,3,0.0
3059,GenZ_426_15a,delta,35,0.0
3060,GenZ_426_15a,theta,0,0.0
3061,GenZ_426_15a,theta,2,0.0
3062,GenZ_426_15a,theta,3,0.0
3063,GenZ_426_15a,theta,35,0.0
3064,GenZ_426_15a,alpha,0,0.0
3065,GenZ_426_15a,alpha,2,0.0
3066,GenZ_426_15a,alpha,3,0.0
3067,GenZ_426_15a,alpha,35,0.0
3068,GenZ_426_15a,beta,0,0.0
3069,GenZ_426_15a,beta,2,0.0
3070,GenZ_426_15a,beta,3,0.0
3071,GenZ_426_15a,beta,35,0.0
3072,GenZ_426_15a,gamma,0,0.0
3073,GenZ_426_15a,gamma,2,0.0
3074,GenZ_426_15a,gamma,3,0.0
3075,GenZ_426_15a,gamma,35,0.0
3076,GenZ_426_15a,gamma2,0,0.0
3077,GenZ_426_15a,gamma2,2,0.0
3078,GenZ_426_15a,gamma2,3,0.0
3079,GenZ_426_15a,gamma2,35,0.0
3080,GenZ_427_15a,DC,0,0.0
3081,GenZ_427_15a,DC,2,0.0
3082,GenZ_427_15a,DC,3,0.0
3083,GenZ_427_15a,DC,35,0.0
3084,GenZ_427_15a,delta,0,0.0
3085,GenZ_427_15a,delta,2,0.0
3086,GenZ_427_15a,delta,3,0.0
3087,GenZ_427_15a,delta,35,0.0
3088,GenZ_427_15a,theta,0,0.0
3089,GenZ_427_15a,theta,2,0.0
3090,GenZ_427_15a,theta,3,0.0
3091,GenZ_427_15a,theta,35,0.0
3092,GenZ_427_15a,alpha,0,0.0
3093,GenZ_427_15a,alpha,2,0.0
3094,GenZ_427_15a,alpha,3,0.0
3095,GenZ_427_15a,alpha,35,0.0
3096,GenZ_427_15a,beta,0,0.0
3097,GenZ_427_15a,beta,2,0.0
3098,GenZ_427_15a,beta,3,0.0
3099,GenZ_427_15a,beta,35,0.0
3100,GenZ_427_15a,gamma,0,0.0
3101,GenZ_427_15a,gamma,2,0.0
3102,GenZ_427_15a,gamma,3,0.0
3103,GenZ_427_15a,gamma,35,0.0
3104,GenZ_427_15a,gamma2,0,0.0
3105,GenZ_427_15a,gamma2,2,0.0
3106,GenZ_427_15a,gamma2,3,0.0
3107,GenZ_427_15a,gamma2,35,0.0
3108,GenZ_428_15a,DC,0,0.0
3109,GenZ_428_15a,DC,2,0.0
3110,GenZ_428_15a,DC,3,0.0
3111,GenZ_428_15a,DC,35,0.0
3112,GenZ_428_15a,delta,0,0.0
3113,GenZ_428_15a,delta,2,0.0
3114,GenZ_428_15a,delta,3,0.0
3115,GenZ_428_15a,delta,35,0.0
3116,GenZ_428_15a,theta,0,0.0
3117,GenZ_428_15a,theta,2,0.0
3118,GenZ_428_15a,theta,3,0.0
3119,GenZ_428_15a,theta,35,0.0
3120,GenZ_428_15a,alpha,0,0.0
3121,GenZ_428_15a,alpha,2,0.0
3122,GenZ_428_15a,alpha,3,0.0
3123,GenZ_428_15a,alpha,35,0.0
3124,GenZ_428_15a,beta,0,0.0
3125,GenZ_428_15a,beta,2,0.0
3126,GenZ_428_15a,beta,3,0.0
3127,GenZ_428_15a,beta,35,0.0
3128,GenZ_428_15a,gamma,0,0.0
3129,GenZ_428_15a,gamma,2,0.0
3130,GenZ_428_15a,gamma,3,0.0
3131,GenZ_428_15a,gamma,35,0.0
3132,GenZ_428_15a,gamma2,0,0.0
3133,GenZ_428_15a,gamma2,2,0.0
3134,GenZ_428_15a,gamma2,3,0.0
3135,GenZ_428_15a,gamma2,35,0.0
3136,GenZ_429_15a,DC,0,131.83119340263832
